item_id,name,category,subcategory,width_cm,depth_cm,height_cm,mass_kg,temp_requirement,lot_number,current_location,orientation_allowed,hazardous_class,tags_id,priority,expiry_date,maximum_uses,current_uses,usage_remaining,usage_frequency,preferred_zone,status
000561,Beams_009,Structural_and_Spacecraft_Components,Beams,55.2,84.9,50.6,41.28,AMBIENT,LOT2024-797,,True,NONE,"[""BAR787712"", ""RFID29369""]",54,N/A,,0,,0.37,Engineering_Bay,IN_USE
000562,Beams_010,Structural_and_Spacecraft_Components,Beams,28.8,95.1,115.6,43.21,AMBIENT,LOT2024-187,,True,NONE,"[""BAR904819"", ""RFID51853""]",55,N/A,,0,,0.25,Engineering_Bay,BROKEN
000563,Beams_011,Structural_and_Spacecraft_Components,Beams,102.8,38.0,113.8,138.4,AMBIENT,LOT2025-552,,True,NONE,"[""BAR659699"", ""RFID80282""]",74,N/A,,0,,0.2,Engineering_Bay,ACTIVE
000564,Beams_012,Structural_and_Spacecraft_Components,Beams,95.1,110.2,92.3,106.06,AMBIENT,LOT2024-872,,True,NONE,"[""BAR117987"", ""RFID72118""]",65,N/A,,0,,0.46,Engineering_Bay,ACTIVE
000565,Beams_013,Structural_and_Spacecraft_Components,Beams,130.3,132.7,100.1,45.62,AMBIENT,LOT2026-996,,True,NONE,"[""BAR541531"", ""RFID39437"", ""QR3257""]",59,N/A,,0,,0.08,Engineering_Bay,ACTIVE
000566,Beams_014,Structural_and_Spacecraft_Components,Beams,115.3,110.5,56.7,10.0,AMBIENT,LOT2024-489,,True,NONE,"[""BAR978116"", ""RFID30732"", ""QR6984""]",56,N/A,,0,,0.09,Engineering_Bay,ACTIVE
000567,Beams_015,Structural_and_Spacecraft_Components,Beams,128.0,74.1,94.2,71.53,AMBIENT,LOT2026-972,,True,NONE,"[""BAR414056"", ""RFID54215""]",58,N/A,,0,,0.33,Engineering_Bay,ACTIVE
000568,Beams_016,Structural_and_Spacecraft_Components,Beams,27.8,103.5,76.5,27.69,COLD,LOT2025-697,,True,NONE,"[""BAR576364"", ""RFID43823""]",60,N/A,,0,,0.26,Engineering_Bay,IN_USE
000569,Beams_017,Structural_and_Spacecraft_Components,Beams,40.4,146.5,67.4,146.73,AMBIENT,LOT2025-634,,True,NONE,"[""BAR158716"", ""RFID34077""]",58,N/A,,0,,0.49,Engineering_Bay,ACTIVE
000570,Beams_018,Structural_and_Spacecraft_Components,Beams,110.0,82.1,81.8,61.95,AMBIENT,LOT2025-663,,True,NONE,"[""BAR544828"", ""RFID24208"", ""QR6942""]",74,N/A,,0,,0.31,Engineering_Bay,PLANNED
000571,Beams_019,Structural_and_Spacecraft_Components,Beams,56.7,90.4,17.2,90.37,AMBIENT,LOT2024-654,,True,NONE,"[""BAR133939"", ""RFID21146""]",69,N/A,,0,,0.29,Engineering_Bay,ACTIVE
000572,Beams_020,Structural_and_Spacecraft_Components,Beams,25.9,60.9,113.8,3.25,AMBIENT,LOT2025-513,,True,NONE,"[""BAR304350"", ""RFID61202""]",72,N/A,,0,,0.49,Engineering_Bay,IN_USE
000573,Beams_021,Structural_and_Spacecraft_Components,Beams,72.9,116.4,21.1,121.51,COLD,LOT2025-489,,False,NONE,"[""BAR714841"", ""QR3641""]",59,N/A,,0,,0.09,Engineering_Bay,ACTIVE
000574,Beams_022,Structural_and_Spacecraft_Components,Beams,32.1,113.4,107.3,121.51,AMBIENT,LOT2024-987,,True,NONE,"[""BAR625986"", ""RFID89788""]",59,N/A,,0,,0.47,Engineering_Bay,ACTIVE
000575,Beams_023,Structural_and_Spacecraft_Components,Beams,64.1,66.8,104.2,65.77,AMBIENT,LOT2026-622,,True,NONE,"[""BAR178641""]",74,N/A,,0,,0.5,Engineering_Bay,ACTIVE
000576,Beams_024,Structural_and_Spacecraft_Components,Beams,119.6,60.2,105.4,120.01,AMBIENT,LOT2025-322,,True,NONE,"[""BAR277961"", ""QR5589""]",55,N/A,,0,,0.3,Engineering_Bay,ACTIVE
000577,Beams_025,Structural_and_Spacecraft_Components,Beams,112.4,79.9,118.5,146.82,AMBIENT,LOT2024-963,,True,NONE,"[""BAR229988""]",78,N/A,,0,,0.19,Engineering_Bay,ACTIVE
000578,Beams_026,Structural_and_Spacecraft_Components,Beams,100.6,108.5,58.5,77.85,N/A,LOT2025-086,,True,NONE,"[""BAR815339"", ""RFID68994"", ""QR1699""]",89,N/A,,0,,0.32,Engineering_Bay,ACTIVE
000579,Beams_027,Structural_and_Spacecraft_Components,Beams,51.8,126.8,10.9,128.25,AMBIENT,LOT2026-409,,True,NONE,"[""BAR995304"", ""RFID60885""]",68,N/A,,0,,0.34,Engineering_Bay,ACTIVE
000580,Beams_028,Structural_and_Spacecraft_Components,Beams,89.6,126.4,22.0,28.68,WARM,LOT2025-787,,True,NONE,"[""BAR554153"", ""RFID53086"", ""QR6610""]",56,N/A,,0,,0.5,Engineering_Bay,ACTIVE
000581,Beams_029,Structural_and_Spacecraft_Components,Beams,81.9,56.2,14.2,25.05,AMBIENT,LOT2024-328,,True,NONE,"[""BAR695807"", ""RFID88784""]",80,N/A,,0,,0.05,Engineering_Bay,PLANNED
000582,Beams_030,Structural_and_Spacecraft_Components,Beams,147.2,47.7,33.3,5.4,AMBIENT,LOT2026-181,,False,NONE,"[""BAR187651"", ""RFID45901""]",77,N/A,,0,,0.16,Engineering_Bay,IN_USE
000583,Beams_031,Structural_and_Spacecraft_Components,Beams,88.2,107.1,38.5,124.92,AMBIENT,LOT2025-351,,True,NONE,"[""BAR889762"", ""RFID36031""]",55,N/A,,0,,0.22,Engineering_Bay,ACTIVE
000584,Beams_032,Structural_and_Spacecraft_Components,Beams,40.9,110.6,49.0,104.55,AMBIENT,LOT2026-802,,True,NONE,"[""BAR726134"", ""RFID97551""]",74,N/A,,0,,0.09,Engineering_Bay,ACTIVE
000585,Beams_033,Structural_and_Spacecraft_Components,Beams,115.5,127.3,90.6,4.1,WARM,LOT2025-886,,True,NONE,"[""BAR431777"", ""RFID98335""]",79,N/A,,0,,0.27,Engineering_Bay,ACTIVE
000586,Beams_034,Structural_and_Spacecraft_Components,Beams,128.2,36.3,59.4,145.48,COLD,LOT2026-193,,True,NONE,"[""BAR540586"", ""RFID31771""]",56,N/A,,0,,0.12,Engineering_Bay,ACTIVE
000587,Beams_035,Structural_and_Spacecraft_Components,Beams,108.4,144.2,50.7,55.84,AMBIENT,LOT2026-839,,True,NONE,"[""BAR230804"", ""RFID95054""]",69,N/A,,0,,0.22,Engineering_Bay,ACTIVE
000588,Beams_036,Structural_and_Spacecraft_Components,Beams,75.4,146.6,46.9,139.1,AMBIENT,LOT2024-567,,True,NONE,"[""BAR723789"", ""RFID67131""]",79,N/A,,0,,0.43,Engineering_Bay,ACTIVE
000589,Beams_037,Structural_and_Spacecraft_Components,Beams,56.8,100.6,111.8,128.84,AMBIENT,LOT2024-092,,True,NONE,"[""BAR781180"", ""RFID63907"", ""QR9924""]",55,N/A,,0,,0.07,Engineering_Bay,ACTIVE
000590,Beams_038,Structural_and_Spacecraft_Components,Beams,24.2,57.7,56.3,34.99,AMBIENT,LOT2024-201,,False,NONE,"[""BAR997940"", ""RFID26310""]",79,N/A,,0,,0.4,Engineering_Bay,ACTIVE
000591,Beams_039,Structural_and_Spacecraft_Components,Beams,103.8,122.0,53.5,141.06,AMBIENT,LOT2025-901,,True,NONE,"[""BAR790677"", ""RFID64357""]",64,N/A,,0,,0.02,Engineering_Bay,WASTE_DEPLETED
000592,Beams_040,Structural_and_Spacecraft_Components,Beams,23.4,122.8,102.5,78.81,AMBIENT,LOT2024-983,,True,NONE,"[""BAR699982"", ""QR7412""]",88,N/A,,0,,0.11,Engineering_Bay,ACTIVE
000593,Beams_041,Structural_and_Spacecraft_Components,Beams,124.2,95.1,24.2,96.17,AMBIENT,LOT2025-530,,True,NONE,"[""BAR266140"", ""RFID23051""]",61,N/A,,0,,0.08,Engineering_Bay,ACTIVE
000594,Beams_042,Structural_and_Spacecraft_Components,Beams,71.0,119.1,110.8,125.93,WARM,LOT2024-096,,True,NONE,"[""BAR197795"", ""RFID11512""]",60,N/A,,0,,0.3,Engineering_Bay,ACTIVE
000595,Beams_043,Structural_and_Spacecraft_Components,Beams,139.7,30.2,52.1,111.87,N/A,LOT2026-647,,True,NONE,"[""BAR915361"", ""RFID41420""]",58,N/A,,0,,0.13,Engineering_Bay,ACTIVE
000596,Beams_044,Structural_and_Spacecraft_Components,Beams,114.4,124.9,51.6,40.55,AMBIENT,LOT2024-643,,True,NONE,"[""BAR124264"", ""RFID85937""]",53,N/A,,0,,0.07,Engineering_Bay,WASTE
000597,Beams_045,Structural_and_Spacecraft_Components,Beams,38.4,54.1,29.9,13.45,WARM,LOT2024-401,,True,NONE,"[""BAR205561"", ""RFID12877""]",73,N/A,,0,,0.25,Engineering_Bay,ACTIVE
000598,Beams_046,Structural_and_Spacecraft_Components,Beams,74.6,135.7,79.7,68.73,AMBIENT,LOT2024-926,,False,NONE,"[""BAR287356"", ""RFID92734""]",60,N/A,,0,,0.04,Engineering_Bay,BROKEN
000599,Beams_047,Structural_and_Spacecraft_Components,Beams,82.9,99.8,70.1,25.44,WARM,LOT2024-621,,True,NONE,"[""BAR130990"", ""RFID77894""]",66,N/A,,0,,0.09,Engineering_Bay,SCHEDULED
000600,Beams_048,Structural_and_Spacecraft_Components,Beams,48.2,62.6,34.2,109.71,AMBIENT,LOT2025-205,,True,NONE,"[""BAR196437"", ""RFID82285""]",58,N/A,,0,,0.24,Engineering_Bay,PLANNED
000601,Beams_049,Structural_and_Spacecraft_Components,Beams,143.0,139.9,37.5,31.29,N/A,LOT2024-598,,False,NONE,"[""BAR931681"", ""RFID50840"", ""QR4372""]",67,N/A,,0,,0.48,Engineering_Bay,ACTIVE
000602,Beams_050,Structural_and_Spacecraft_Components,Beams,75.1,117.1,99.7,94.19,AMBIENT,LOT2024-581,,False,NONE,"[""BAR470058"", ""RFID92929""]",88,N/A,,0,,0.24,Engineering_Bay,WASTE_EXPIRED
000603,Replacement_Hardware_for_Modules_001,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,96.3,58.2,100.9,97.47,AMBIENT,LOT2024-118,,True,NONE,"[""BAR288643""]",83,N/A,,0,,0.11,Engineering_Bay,ACTIVE
000604,Replacement_Hardware_for_Modules_002,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,68.3,38.9,44.6,3.43,AMBIENT,LOT2024-477,,True,NONE,"[""BAR695034"", ""RFID40493""]",50,N/A,,0,,0.21,Engineering_Bay,ACTIVE
000605,Replacement_Hardware_for_Modules_003,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,33.4,56.1,76.9,132.74,AMBIENT,LOT2026-432,,True,NONE,"[""BAR815267"", ""RFID51652""]",54,N/A,,0,,0.12,Engineering_Bay,ACTIVE
000606,Replacement_Hardware_for_Modules_004,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,26.1,55.7,23.1,69.01,AMBIENT,LOT2025-243,,False,NONE,"[""BAR704413"", ""RFID12337""]",88,N/A,,0,,0.43,Engineering_Bay,BROKEN
000607,Replacement_Hardware_for_Modules_005,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,57.0,129.4,54.3,134.58,COLD,LOT2026-017,,True,NONE,"[""BAR172827"", ""RFID64405""]",83,N/A,,0,,0.15,Engineering_Bay,IN_USE
000608,Replacement_Hardware_for_Modules_006,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,92.3,60.7,77.4,60.21,AMBIENT,LOT2026-991,,True,NONE,"[""BAR227310""]",79,N/A,,0,,0.07,Engineering_Bay,ACTIVE
000609,Replacement_Hardware_for_Modules_007,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,38.0,149.2,104.8,109.19,AMBIENT,LOT2024-742,,True,NONE,"[""BAR951739"", ""RFID80458""]",64,N/A,,0,,0.47,Engineering_Bay,SCHEDULED
000610,Replacement_Hardware_for_Modules_008,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,122.0,34.4,114.2,13.11,AMBIENT,LOT2025-277,,True,NONE,"[""BAR832603"", ""RFID28056""]",71,N/A,,0,,0.08,Engineering_Bay,ACTIVE
000611,Replacement_Hardware_for_Modules_009,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,95.9,130.5,108.5,96.26,AMBIENT,LOT2024-592,,True,NONE,"[""BAR601142"", ""RFID46771""]",57,N/A,,0,,0.37,Engineering_Bay,ACTIVE
000612,Replacement_Hardware_for_Modules_010,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,58.5,30.8,71.4,131.19,AMBIENT,LOT2024-996,,True,NONE,"[""BAR618631"", ""RFID11720""]",63,N/A,,0,,0.24,Engineering_Bay,ACTIVE
000613,Replacement_Hardware_for_Modules_011,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,64.3,125.8,93.8,78.06,AMBIENT,LOT2025-726,,False,NONE,"[""BAR576076"", ""RFID76127"", ""QR3130""]",70,N/A,,0,,0.13,Engineering_Bay,ACTIVE
000614,Replacement_Hardware_for_Modules_012,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,132.8,86.8,95.8,29.82,AMBIENT,LOT2026-315,,True,NONE,"[""BAR705282"", ""RFID29305""]",67,N/A,,0,,0.07,Engineering_Bay,ACTIVE
000615,Replacement_Hardware_for_Modules_013,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,79.9,54.7,62.4,80.57,AMBIENT,LOT2026-087,,True,NONE,"[""BAR471643"", ""RFID29742""]",72,N/A,,0,,0.23,Engineering_Bay,ACTIVE
000616,Replacement_Hardware_for_Modules_014,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,68.1,26.4,52.1,139.35,AMBIENT,LOT2025-181,,True,NONE,"[""BAR722905"", ""RFID89619""]",62,N/A,,0,,0.23,Engineering_Bay,ACTIVE
000617,Replacement_Hardware_for_Modules_015,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,144.7,48.5,15.8,7.28,AMBIENT,LOT2026-104,,True,NONE,"[""BAR388840"", ""RFID91293""]",67,N/A,,0,,0.21,Engineering_Bay,ACTIVE
000618,Replacement_Hardware_for_Modules_016,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,127.1,109.9,64.5,27.31,AMBIENT,LOT2025-723,,True,NONE,"[""BAR725279"", ""RFID10407"", ""QR9245""]",63,N/A,,0,,0.46,Engineering_Bay,ACTIVE
000619,Replacement_Hardware_for_Modules_017,Structural_and_Spacecraft_Components,Replacement_Hardware_for_Modules,130.8,109.4,28.7,102.85,AMBIENT,LOT2025-146,,True,NONE,"[""BAR113353"", ""RFID66088""]",60,N/A,,0,,0.11,Engineering_Bay,ACTIVE
000620,Docking_Ports_and_Connections_001,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,118.8,21.3,48.7,72.13,AMBIENT,LOT2024-484,,True,NONE,"[""BAR214699"", ""RFID12279""]",50,N/A,,0,,0.5,Engineering_Bay,PLANNED
000621,Docking_Ports_and_Connections_002,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,41.7,39.1,20.3,47.08,AMBIENT,LOT2026-360,,True,NONE,"[""BAR672223"", ""RFID73765"", ""QR8516""]",71,N/A,,0,,0.03,Engineering_Bay,ACTIVE
000622,Docking_Ports_and_Connections_003,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,135.9,120.7,104.3,135.52,AMBIENT,LOT2025-703,,True,NONE,"[""BAR644534"", ""RFID12716"", ""QR7722""]",88,N/A,,0,,0.43,Engineering_Bay,ACTIVE
000623,Docking_Ports_and_Connections_004,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,84.7,51.8,91.5,146.05,AMBIENT,LOT2024-199,,True,NONE,"[""BAR496129"", ""RFID45903""]",73,N/A,,0,,0.35,Engineering_Bay,WASTE_EXPIRED
000624,Docking_Ports_and_Connections_005,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,144.6,88.5,39.2,102.5,AMBIENT,LOT2025-968,,True,NONE,"[""BAR389666"", ""RFID15387""]",71,N/A,,0,,0.36,Engineering_Bay,PLANNED
000625,Docking_Ports_and_Connections_006,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,123.4,93.7,97.2,53.36,N/A,LOT2025-950,,True,NONE,"[""BAR818826"", ""RFID99249"", ""QR5747""]",57,N/A,,0,,0.32,Engineering_Bay,ACTIVE
000626,Docking_Ports_and_Connections_007,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,57.5,124.0,11.7,8.06,AMBIENT,LOT2024-055,,True,NONE,"[""BAR612089"", ""RFID66403""]",68,N/A,,0,,0.42,Engineering_Bay,ACTIVE
000627,Docking_Ports_and_Connections_008,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,134.2,122.1,65.2,143.86,AMBIENT,LOT2024-731,,True,NONE,"[""BAR383816"", ""RFID35785""]",85,N/A,,0,,0.46,Engineering_Bay,ACTIVE
000628,Docking_Ports_and_Connections_009,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,141.3,52.3,84.6,59.16,N/A,LOT2024-915,,False,NONE,"[""BAR373951""]",75,N/A,,0,,0.1,Engineering_Bay,ACTIVE
000629,Docking_Ports_and_Connections_010,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,124.6,38.1,94.4,39.0,AMBIENT,LOT2025-313,,True,NONE,"[""BAR189755"", ""RFID92355""]",76,N/A,,0,,0.11,Engineering_Bay,IN_USE
000630,Docking_Ports_and_Connections_011,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,32.5,88.5,86.4,76.56,AMBIENT,LOT2025-478,,True,NONE,"[""BAR540932""]",72,N/A,,0,,0.46,Engineering_Bay,ACTIVE
000631,Docking_Ports_and_Connections_012,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,31.5,38.3,109.8,118.42,AMBIENT,LOT2024-636,,True,NONE,"[""BAR669659""]",87,N/A,,0,,0.05,Engineering_Bay,PLANNED
000632,Docking_Ports_and_Connections_013,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,107.1,80.2,93.9,78.67,AMBIENT,LOT2025-850,,False,NONE,"[""BAR781448"", ""RFID87901"", ""QR5760""]",53,N/A,,0,,0.29,Engineering_Bay,ACTIVE
000633,Docking_Ports_and_Connections_014,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,35.8,96.0,66.2,108.11,AMBIENT,LOT2026-759,,True,NONE,"[""BAR619364"", ""RFID98562""]",63,N/A,,0,,0.09,Engineering_Bay,ACTIVE
000634,Docking_Ports_and_Connections_015,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,141.7,124.7,78.6,31.7,COLD,LOT2026-902,,True,NONE,"[""BAR226913"", ""RFID42401"", ""QR8761""]",54,N/A,,0,,0.03,Engineering_Bay,ACTIVE
000635,Docking_Ports_and_Connections_016,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,140.4,59.0,63.2,29.24,AMBIENT,LOT2026-267,,True,NONE,"[""BAR961600"", ""RFID67557""]",65,N/A,,0,,0.32,Engineering_Bay,ACTIVE
000636,Docking_Ports_and_Connections_017,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,44.0,126.4,82.3,27.27,AMBIENT,LOT2025-297,,True,NONE,"[""BAR403509"", ""RFID87170""]",84,N/A,,0,,0.34,Engineering_Bay,ACTIVE
000637,Docking_Ports_and_Connections_018,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,34.0,74.2,56.7,6.14,AMBIENT,LOT2025-012,,False,NONE,"[""BAR708738"", ""RFID94555""]",79,N/A,,0,,0.34,Engineering_Bay,ACTIVE
000638,Docking_Ports_and_Connections_019,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,66.1,38.1,107.1,69.84,N/A,LOT2025-513,,True,NONE,"[""BAR997412"", ""QR9602""]",50,N/A,,0,,0.21,Engineering_Bay,ACTIVE
000639,Docking_Ports_and_Connections_020,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,65.7,113.5,47.3,107.85,AMBIENT,LOT2026-311,,True,NONE,"[""BAR513064"", ""RFID94559""]",58,N/A,,0,,0.48,Engineering_Bay,ACTIVE
000640,Docking_Ports_and_Connections_021,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,112.1,85.9,82.5,40.37,AMBIENT,LOT2026-357,,True,NONE,"[""BAR712885"", ""RFID62923"", ""QR1483""]",70,N/A,,0,,0.43,Engineering_Bay,ACTIVE
000641,Docking_Ports_and_Connections_022,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,33.8,141.5,62.4,114.47,AMBIENT,LOT2024-746,,True,NONE,"[""BAR502740"", ""RFID65057""]",65,N/A,,0,,0.05,Engineering_Bay,ACTIVE
000642,Docking_Ports_and_Connections_023,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,117.5,77.4,51.2,95.43,WARM,LOT2025-111,,True,NONE,"[""BAR832667"", ""RFID27460""]",51,N/A,,0,,0.3,Engineering_Bay,ACTIVE
000643,Docking_Ports_and_Connections_024,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,76.9,57.2,32.1,25.99,AMBIENT,LOT2024-089,,True,NONE,"[""BAR710384"", ""RFID97642"", ""QR1544""]",83,N/A,,0,,0.41,Engineering_Bay,WASTE_EXPIRED
000644,Docking_Ports_and_Connections_025,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,73.0,91.1,17.9,29.43,AMBIENT,LOT2024-585,,True,NONE,"[""BAR967776"", ""RFID56151""]",83,N/A,,0,,0.45,Engineering_Bay,SCHEDULED
000645,Docking_Ports_and_Connections_026,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,77.1,101.3,106.1,86.23,AMBIENT,LOT2025-104,,False,NONE,"[""BAR223655"", ""RFID16747""]",58,N/A,,0,,0.18,Engineering_Bay,ACTIVE
000646,Docking_Ports_and_Connections_027,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,139.9,52.7,87.4,12.06,N/A,LOT2024-548,,True,NONE,"[""BAR703304"", ""RFID77863""]",60,N/A,,0,,0.26,Engineering_Bay,ACTIVE
000647,Docking_Ports_and_Connections_028,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,110.7,34.4,61.8,137.77,AMBIENT,LOT2024-347,,True,NONE,"[""BAR541875"", ""RFID53848""]",66,N/A,,0,,0.05,Engineering_Bay,ACTIVE
000648,Docking_Ports_and_Connections_029,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,62.8,118.5,110.4,11.22,AMBIENT,LOT2026-927,,True,NONE,"[""BAR739633"", ""RFID14634""]",81,N/A,,0,,0.05,Engineering_Bay,ACTIVE
000649,Docking_Ports_and_Connections_030,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,140.8,135.4,62.7,21.16,AMBIENT,LOT2025-520,,True,NONE,"[""BAR336186"", ""RFID66559""]",52,N/A,,0,,0.4,Engineering_Bay,SCHEDULED
000650,Docking_Ports_and_Connections_031,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,141.1,23.4,96.0,31.03,AMBIENT,LOT2026-701,,True,NONE,"[""BAR873768"", ""RFID73199"", ""QR7180""]",88,N/A,,0,,0.35,Engineering_Bay,ACTIVE
000651,Docking_Ports_and_Connections_032,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,37.9,76.9,108.7,147.42,AMBIENT,LOT2025-448,,False,NONE,"[""BAR160736"", ""RFID22057""]",73,N/A,,0,,0.13,Engineering_Bay,IN_USE
000652,Docking_Ports_and_Connections_033,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,123.1,93.8,119.0,4.2,AMBIENT,LOT2024-059,,False,NONE,"[""BAR232871"", ""RFID47040"", ""QR6728""]",65,N/A,,0,,0.31,Engineering_Bay,WASTE_EXPIRED
000653,Docking_Ports_and_Connections_034,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,36.9,71.7,82.3,99.18,AMBIENT,LOT2026-211,,True,NONE,"[""BAR618970"", ""RFID56787""]",54,N/A,,0,,0.43,Engineering_Bay,ACTIVE
000654,Docking_Ports_and_Connections_035,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,67.7,91.7,105.6,38.14,AMBIENT,LOT2026-516,,True,NONE,"[""BAR209448"", ""RFID63848""]",67,N/A,,0,,0.32,Engineering_Bay,ACTIVE
000655,Docking_Ports_and_Connections_036,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,37.8,146.9,35.4,111.8,AMBIENT,LOT2026-836,,True,NONE,"[""BAR926215"", ""RFID40815""]",63,N/A,,0,,0.33,Engineering_Bay,ACTIVE
000656,Docking_Ports_and_Connections_037,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,84.9,24.4,40.6,58.86,AMBIENT,LOT2026-394,,True,NONE,"[""BAR619419"", ""RFID60146""]",55,N/A,,0,,0.04,Engineering_Bay,ACTIVE
000657,Docking_Ports_and_Connections_038,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,76.0,26.8,43.6,82.15,WARM,LOT2026-773,,True,NONE,"[""BAR452550""]",72,N/A,,0,,0.41,Engineering_Bay,ACTIVE
000658,Docking_Ports_and_Connections_039,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,64.3,127.8,57.7,65.28,AMBIENT,LOT2026-398,,True,NONE,"[""BAR856334"", ""QR9761""]",53,N/A,,0,,0.24,Engineering_Bay,ACTIVE
000659,Docking_Ports_and_Connections_040,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,87.5,41.1,51.9,112.35,AMBIENT,LOT2024-288,,True,NONE,"[""BAR938429"", ""RFID45965"", ""QR5094""]",65,N/A,,0,,0.39,Engineering_Bay,ACTIVE
000660,Docking_Ports_and_Connections_041,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,25.0,55.7,39.6,39.08,COLD,LOT2025-583,,True,NONE,"[""BAR792874"", ""RFID44670""]",88,N/A,,0,,0.23,Engineering_Bay,ACTIVE
000661,Docking_Ports_and_Connections_042,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,24.8,66.6,80.2,84.38,AMBIENT,LOT2024-284,,True,NONE,"[""BAR739975"", ""RFID18394""]",76,N/A,,0,,0.14,Engineering_Bay,IN_USE
000662,Docking_Ports_and_Connections_043,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,84.3,49.6,29.2,130.94,AMBIENT,LOT2026-040,,True,NONE,"[""BAR293205"", ""RFID67712""]",53,N/A,,0,,0.04,Engineering_Bay,IN_USE
000663,Docking_Ports_and_Connections_044,Structural_and_Spacecraft_Components,Docking_Ports_and_Connections,112.9,53.7,38.3,102.4,AMBIENT,LOT2024-615,,True,NONE,"[""BAR346097"", ""RFID20155""]",72,N/A,,0,,0.07,Engineering_Bay,ACTIVE
000664,Books_001,Entertainment_and_Leisure_Items,Books,36.0,67.6,27.9,12.95,AMBIENT,LOT2025-622,,True,NONE,"[""BAR926450"", ""RFID63495""]",38,N/A,,0,,0.2,Crew_Quarters,DISPOSED
000665,Books_002,Entertainment_and_Leisure_Items,Books,12.2,35.8,21.0,3.26,COLD,LOT2026-217,,True,NONE,"[""BAR947285"", ""RFID76608""]",57,N/A,,0,,0.36,Crew_Quarters,WASTE
000666,Books_003,Entertainment_and_Leisure_Items,Books,50.8,56.0,13.3,15.32,N/A,LOT2024-579,,True,NONE,"[""BAR627953""]",25,N/A,,0,,0.37,Crew_Quarters,ACTIVE
000667,Books_004,Entertainment_and_Leisure_Items,Books,71.5,65.9,38.4,13.29,AMBIENT,LOT2025-200,,True,NONE,"[""BAR976618"", ""RFID41985""]",53,N/A,,0,,0.4,Crew_Quarters,BROKEN
